,Unnamed: 0,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time,delay,r2
5202,5202,Prok_Taxa00265,ecol_ts,random_01,runif_ts,0.135,0.1575,0.2932,0.2871,0.2385433,0.2421226,6,0.5,0.5,7,0.7,495,0.5,0,0.1,0.0,0.09,11,0.024806250000000002
5203,5203,Prok_Taxa00266,ecol_ts,random_01,runif_ts,0.0989,0.1345,0.2915,0.2866,0.2357001,0.2413034,3,1.5,0.4,4,0.8,495,0.5,0,0.09,0.0,0.09,11,0.018090250000000002
5204,5204,Prok_Taxa00267,ecol_ts,random_01,runif_ts,-0.0176,0.0,0.3256,0.2961,0.2941313,0.2575084,2,0.5,0.5,3,0.6,495,0.5,0,0.08,0.0,0.1,11,0.0
5205,5205,Prok_Taxa00269,ecol_ts,random_01,runif_ts,0.0899,0.1366,0.2927,0.2866,0.2377555,0.241247,9,2.0,0.8,10,0.6,495,0.5,0,0.1,0.0,0.12,11,0.01865956
5206,5206,Prok_Taxa00272,ecol_ts,random_01,runif_ts,0.0414,0.0983,0.2999,0.2932,0.2494977,0.2525273,25,1.0,0.1,26,0.6,495,0.5,0,0.12,0.0,0.12,11,0.00966289
5207,5207,Prok_Taxa00273,ecol_ts,random_01,runif_ts,-0.0066,0.0,0.298,0.2926,0.246378,0.2514556,6,0.75,0.7,7,0.6,495,0.5,0,0.11,0.0,0.09,11,0.0
5208,5208,Prok_Taxa00275,ecol_ts,random_01,runif_ts,0.0959,0.1633,0.2998,0.2905,0.2494138,0.2479642,6,1.5,0.9,7,0.6,495,0.5,0,0.09,0.0,0.09,11,0.02666689
5209,5209,Prok_Taxa00276,ecol_ts,random_01,runif_ts,0.0523,0.0978,0.2957,0.2887,0.2426366,0.2448676,6,1.0,0.9,7,0.7,495,0.5,0,0.1,0.0,0.09,11,0.00956484
5210,5210,Prok_Taxa00277,ecol_ts,random_01,runif_ts,0.0081,0.1172,0.3035,0.296,0.2555638,0.2574511,10,1.0,0.9,11,0.5,495,0.5,0,0.11,0.0,0.09,11,0.01373584
5211,5211,Prok_Taxa00279,ecol_ts,random_01,runif_ts,0.0141,0.09,0.2965,0.2885,0.2439874,0.2444667,3,2.0,0.4,4,0.8,495,0.5,0,0.11,0.0,0.11,11,0.0081
5212,5212,Prok_Taxa00280,ecol_ts,random_01,runif_ts,0.064,0.1604,0.2991,0.2869,0.2482175,0.2418607,3,1.5,0.4,4,0.9,495,0.5,0,0.08,0.0,0.11,11,0.025728159999999996
5213,5213,Prok_Taxa00282,ecol_ts,random_01,runif_ts,0.0087,0.0578,0.2947,0.2887,0.240915,0.2448749,15,1.0,0.6,16,0.6,495,0.5,0,0.09,0.0,0.15,11,0.00334084
5214,5214,Prok_Taxa00284,ecol_ts,random_01,runif_ts,0.0219,0.0,0.2968,0.2908,0.2444862,0.2484723,5,0.75,0.8,6,0.6,495,0.5,0,0.11,0.0,0.1,11,0.0
5215,5215,Prok_Taxa00285,ecol_ts,random_01,runif_ts,0.1223,0.2181,0.2951,0.2825,0.2416128,0.2344707,4,1.0,0.0,5,0.9,495,0.5,0,0.11,0.0,0.08,11,0.047567609999999996
5216,5216,Prok_Taxa00287,ecol_ts,random_01,runif_ts,0.0586,0.0462,0.2934,0.2896,0.2388661,0.2463254,7,1.0,0.6,8,0.6,495,0.5,0,0.09,0.0,0.1,11,0.0021344399999999996
5217,5217,Prok_Taxa00288,ecol_ts,random_01,runif_ts,0.0572,0.1107,0.2949,0.288,0.2413668,0.243674,6,0.25,0.9,7,0.7,495,0.5,0,0.1,0.0,0.08,11,0.012254490000000002
5218,5218,Prok_Taxa00289,ecol_ts,random_01,runif_ts,0.054,0.0935,0.3024,0.2936,0.2537814,0.253169,6,1.0,0.9,7,0.6,495,0.5,0,0.09,0.0,0.09,11,0.00874225
5219,5219,Prok_Taxa00290,ecol_ts,random_01,runif_ts,-0.0273,0.0063,0.3114,0.2906,0.2690709,0.2481455,2,1.0,0.5,3,0.6,495,0.5,0,0.11,0.0,0.09,11,3.969e-05
5220,5220,Prok_Taxa00291,ecol_ts,random_01,runif_ts,0.1316,0.2129,0.2951,0.2846,0.2415423,0.2379487,4,1.5,0.5,5,0.7,495,0.5,0,0.08,0.0,0.09,11,0.045326410000000004
5221,5221,Prok_Taxa00292,ecol_ts,random_01,runif_ts,0.0536,0.122,0.2982,0.2877,0.2467352,0.2432387,2,2.0,0.0,3,0.9,495,0.5,0,0.08,0.0,0.08,11,0.014884
5222,5222,Prok_Taxa00293,ecol_ts,random_01,runif_ts,0.0843,0.21,0.2982,0.2833,0.2466479,0.2358524,4,0.75,0.0,5,0.9,495,0.5,0,0.09,0.0,0.08,11,0.04409999999999999
5223,5223,Prok_Taxa00294,ecol_ts,random_01,runif_ts,0.0087,0.0917,0.2987,0.2882,0.2474874,0.2440577,2,1.5,0.5,3,0.5,495,0.5,0,0.09,0.0,0.08,11,0.00840889
5224,5224,Prok_Taxa00296,ecol_ts,random_01,runif_ts,0.0797,0.1433,0.2954,0.2872,0.2421423,0.2423605,5,1.5,0.0,6,0.7,495,0.5,0,0.1,0.0,0.11,11,0.020534890000000004
5225,5225,Prok_Taxa00297,ecol_ts,random_01,runif_ts,-0.0136,0.0387,0.3047,0.297,0.2575256,0.259111,13,0.5,0.6,14,0.5,495,0.5,0,0.12,0.0,0.09,11,0.0014976899999999999
5226,5226,Prok_Taxa00300,ecol_ts,random_01,runif_ts,0.015,0.1307,0.3017,0.2924,0.2526035,0.2512177,6,2.0,0.0,7,0.5,495,0.5,0,0.09,0.0,0.08,11,0.017082490000000002
5227,5227,Prok_Taxa00301,ecol_ts,random_01,runif_ts,0.1183,0.1203,0.2908,0.2871,0.2346621,0.2421835,9,1.5,0.4,10,0.6,495,0.5,0,0.1,0.0,0.08,11,0.014472090000000002
5228,5228,Prok_Taxa00303,ecol_ts,random_01,runif_ts,0.0894,0.1685,0.2976,0.2882,0.2458039,0.243964,2,2.0,0.0,3,0.9,495,0.5,0,0.09,0.0,0.07,11,0.028392250000000004
5229,5229,Prok_Taxa00305,ecol_ts,random_01,runif_ts,0.047,0.1505,0.2937,0.2864,0.2393341,0.2409833,16,2.0,0.9,17,0.5,495,0.5,0,0.1,0.0,0.11,11,0.022650249999999997
5230,5230,Prok_Taxa00307,ecol_ts,random_01,runif_ts,-0.0224,0.0735,0.2995,0.2918,0.248825,0.2502006,15,1.5,0.1,16,0.6,495,0.5,0,0.13,0.0,0.09,11,0.005402249999999999
5231,5231,Prok_Taxa00308,ecol_ts,random_01,runif_ts,0.0562,0.0983,0.2942,0.2893,0.2401814,0.2458511,13,2.0,0.4,14,0.6,495,0.5,0,0.09,0.0,0.09,11,0.00966289
5232,5232,Prok_Taxa00310,ecol_ts,random_01,runif_ts,0.0758,0.1976,0.2947,0.2832,0.2409916,0.2356264,5,0.75,0.0,6,0.6,495,0.5,0,0.12,0.0,0.1,11,0.03904576
5233,5233,Prok_Taxa00311,ecol_ts,random_01,runif_ts,0.0285,0.0825,0.301,0.2911,0.2513641,0.2489003,4,2.0,0.8,5,0.6,495,0.5,0,0.09,0.0,0.11,11,0.006806250000000001
5234,5234,Prok_Taxa00312,ecol_ts,random_01,runif_ts,0.0525,0.1413,0.2942,0.2874,0.2401221,0.2426614,5,1.5,0.4,6,0.7,495,0.5,0,0.08,0.0,0.08,11,0.01996569
5235,5235,Prok_Taxa00313,ecol_ts,random_01,runif_ts,0.0423,0.0909,0.2947,0.2886,0.2410117,0.2447163,6,1.5,0.0,7,0.5,495,0.5,0,0.08,0.0,0.09,11,0.008262809999999999
5236,5236,Prok_Taxa00314,ecol_ts,random_01,runif_ts,0.0533,0.1662,0.3045,0.2943,0.2573222,0.2544656,26,1.0,0.9,27,0.7,495,0.5,0,0.12,0.0,0.12,11,0.027622439999999995
5237,5237,Prok_Taxa00315,ecol_ts,random_01,runif_ts,0.1028,0.2117,0.294,0.2837,0.2397569,0.2363721,10,1.0,0.8,11,0.7,495,0.5,0,0.11,0.0,0.09,11,0.04481689
5238,5238,Prok_Taxa00316,ecol_ts,random_01,runif_ts,0.0934,0.1321,0.3,0.2906,0.2496519,0.2481331,2,1.0,0.0,3,0.9,495,0.5,0,0.1,0.0,0.08,11,0.01745041
5239,5239,Prok_Taxa00317,ecol_ts,random_01,runif_ts,0.0156,0.0175,0.2947,0.2895,0.2409745,0.2462888,4,2.0,0.3,5,0.7,495,0.5,0,0.1,0.0,0.08,11,0.00030625000000000004
5240,5240,Prok_Taxa00318,ecol_ts,random_01,runif_ts,0.0813,0.1911,0.2953,0.2837,0.2418714,0.2365121,5,0.5,0.2,6,0.9,495,0.5,0,0.09,0.0,0.08,11,0.036519209999999996
5241,5241,Prok_Taxa00319,ecol_ts,random_01,runif_ts,0.1186,0.1993,0.2916,0.2834,0.2358922,0.2360112,11,2.0,0.4,12,0.5,495,0.5,0,0.1,0.0,0.09,11,0.039720490000000004
5242,5242,Prok_Taxa00321,ecol_ts,random_01,runif_ts,-0.046,0.043,0.3024,0.2917,0.2536941,0.2498953,6,0.5,0.9,7,0.7,495,0.5,0,0.09,0.0,0.1,11,0.0018489999999999997
5243,5243,Prok_Taxa00322,ecol_ts,random_01,runif_ts,-0.0187,0.0,0.3033,0.2914,0.2552362,0.2494586,4,0.75,0.3,5,0.7,495,0.5,0,0.09,0.0,0.08,11,0.0
5244,5244,Prok_Taxa00323,ecol_ts,random_01,runif_ts,0.1043,0.1197,0.2917,0.2881,0.2360549,0.2438955,23,2.0,0.0,24,0.6,495,0.5,0,0.12,0.0,0.11,11,0.01432809
5245,5245,Prok_Taxa00324,ecol_ts,random_01,runif_ts,0.0959,0.1545,0.2939,0.2865,0.2396153,0.2411857,2,1.5,0.5,3,0.8,495,0.5,0,0.08,0.0,0.07,11,0.02387025
5246,5246,Prok_Taxa00326,ecol_ts,random_01,runif_ts,0.0936,0.2249,0.2971,0.2815,0.2448966,0.2327992,4,2.0,0.0,5,0.8,495,0.5,0,0.09,0.0,0.08,11,0.050580009999999995
5247,5247,Prok_Taxa00328,ecol_ts,random_01,runif_ts,-0.0398,0.0712,0.3004,0.2888,0.2503385,0.2450052,2,1.5,0.5,3,0.6,495,0.5,0,0.09,0.0,0.08,11,0.00506944
5248,5248,Prok_Taxa00329,ecol_ts,random_01,runif_ts,0.076,0.029,0.2972,0.2948,0.2451511,0.2553573,2,0.1,0.0,3,0.9,495,0.5,0,0.09,0.0,0.09,11,0.0008410000000000001
5249,5249,Prok_Taxa00330,ecol_ts,random_01,runif_ts,0.0075,0.0,0.2951,0.2897,0.2415578,0.2464915,5,1.0,0.4,6,0.6,495,0.5,0,0.08,0.0,0.08,11,0.0
5250,5250,Prok_Taxa00331,ecol_ts,random_01,runif_ts,0.0305,0.1227,0.2988,0.2894,0.2477221,0.2459655,11,2.0,0.9,12,0.6,495,0.5,0,0.1,0.0,0.09,11,0.01505529
5251,5251,Prok_Taxa00332,ecol_ts,random_01,runif_ts,0.0056,0.132,0.3087,0.2948,0.2643474,0.2553714,2,1.5,0.0,3,0.9,495,0.5,0,0.08,0.0,0.09,11,0.017424000000000002
5252,5252,Prok_Taxa00333,ecol_ts,random_01,runif_ts,0.0506,0.1238,0.2948,0.2878,0.2411721,0.2433733,4,2.0,0.3,5,0.8,495,0.5,0,0.07,0.0,0.08,11,0.015326439999999998
5253,5253,Prok_Taxa00337,ecol_ts,random_01,runif_ts,0.0585,0.1518,0.3055,0.2909,0.2590202,0.2485953,2,1.5,0.0,3,0.9,495,0.5,0,0.09,0.0,0.09,11,0.023043239999999996
5254,5254,Prok_Taxa00338,ecol_ts,random_01,runif_ts,0.032,0.1046,0.3003,0.2903,0.2501988,0.2476155,2,0.1,0.0,3,0.9,495,0.5,0,0.08,0.0,0.09,11,0.01094116
5255,5255,Prok_Taxa00340,ecol_ts,random_01,runif_ts,-0.0391,0.0597,0.3053,0.2939,0.2586352,0.2537033,6,0.5,0.9,7,0.7,495,0.5,0,0.09,0.0,0.1,11,0.0035640900000000002
5256,5256,Prok_Taxa00341,ecol_ts,random_01,runif_ts,0.1123,0.1232,0.2949,0.288,0.2412657,0.2436176,2,2.0,0.5,3,0.8,495,0.5,0,0.09,0.0,0.12,11,0.01517824
5257,5257,Prok_Taxa00343,ecol_ts,random_01,runif_ts,-0.001,0.082,0.2955,0.2885,0.2423019,0.2445156,6,0.75,0.7,7,0.5,495,0.5,0,0.09,0.0,0.09,11,0.006724000000000001
5258,5258,Prok_Taxa00345,ecol_ts,random_01,runif_ts,0.0381,0.1537,0.2949,0.2861,0.2412326,0.2405132,10,1.0,0.0,11,0.7,495,0.5,0,0.1,0.0,0.09,11,0.023623690000000003
5259,5259,Prok_Taxa00346,ecol_ts,random_01,runif_ts,0.0903,0.2126,0.2947,0.2825,0.2409036,0.2343752,11,1.5,0.1,12,0.9,495,0.5,0,0.11,0.0,0.08,11,0.045198760000000004
5260,5260,Prok_Taxa00349,ecol_ts,random_01,runif_ts,-0.0074,0.0965,0.3003,0.2922,0.2502359,0.2508166,16,1.0,0.5,17,0.5,495,0.5,0,0.11,0.0,0.12,11,0.009312250000000001
5261,5261,Prok_Taxa00350,ecol_ts,random_01,runif_ts,0.0788,0.1318,0.2961,0.2889,0.2433327,0.245168,11,1.0,0.9,12,0.6,495,0.5,0,0.12,0.0,0.12,11,0.01737124
5262,5262,Prok_Taxa00351,ecol_ts,random_01,runif_ts,0.0049,0.1467,0.2959,0.2865,0.2429271,0.241058,7,1.0,0.9,8,0.5,495,0.5,0,0.1,0.0,0.13,11,0.02152089
5263,5263,Prok_Taxa00352,ecol_ts,random_01,runif_ts,0.021,0.0589,0.2971,0.2892,0.2448268,0.2457198,4,2.0,0.5,5,0.7,495,0.5,0,0.08,0.0,0.09,11,0.00346921
5264,5264,Prok_Taxa00353,ecol_ts,random_01,runif_ts,0.0371,0.1268,0.2944,0.2872,0.2405306,0.2422862,30,1.0,0.3,31,0.5,495,0.5,0,0.12,0.0,0.11,11,0.01607824
5265,5265,Prok_Taxa00354,ecol_ts,random_01,runif_ts,0.0959,0.1774,0.2946,0.2847,0.2407303,0.2380407,4,0.75,0.3,5,0.6,495,0.5,0,0.08,0.0,0.08,11,0.03147076
5266,5266,Prok_Taxa00355,ecol_ts,random_01,runif_ts,0.074,0.1956,0.2945,0.2864,0.2406467,0.2409857,4,0.75,0.8,5,0.7,495,0.5,0,0.1,0.0,0.08,11,0.03825936
5267,5267,Prok_Taxa00358,ecol_ts,random_01,runif_ts,0.0572,0.1666,0.2976,0.2852,0.2457091,0.2388973,6,0.25,0.9,7,0.8,495,0.5,0,0.11,0.0,0.09,11,0.02775556
5268,5268,Prok_Taxa00359,ecol_ts,random_01,runif_ts,0.0293,0.1091,0.298,0.2892,0.2464344,0.2456857,4,2.0,0.3,5,0.7,495,0.5,0,0.1,0.0,0.11,11,0.01190281
5269,5269,Prok_Taxa00360,ecol_ts,random_01,runif_ts,0.0506,0.1036,0.293,0.2876,0.238141,0.2429225,26,1.5,0.0,27,0.5,495,0.5,0,0.13,0.0,0.13,11,0.01073296
5270,5270,Prok_Taxa00361,ecol_ts,random_01,runif_ts,0.0586,0.165,0.2938,0.2864,0.239457,0.2410399,9,1.5,0.5,10,0.6,495,0.5,0,0.12,0.0,0.1,11,0.027225000000000003
5271,5271,Prok_Taxa00362,ecol_ts,random_01,runif_ts,0.132,0.2258,0.2914,0.2833,0.2355955,0.235707,5,0.5,0.8,6,0.6,495,0.5,0,0.11,0.0,0.09,11,0.05098564
5272,5272,Prok_Taxa00364,ecol_ts,random_01,runif_ts,0.0254,0.1262,0.2996,0.2876,0.2489869,0.243074,2,1.0,0.0,3,0.9,495,0.5,0,0.08,0.0,0.07,11,0.01592644
5273,5273,Prok_Taxa00368,ecol_ts,random_01,runif_ts,0.1538,0.2089,0.2895,0.2828,0.2325877,0.2350144,10,1.5,0.3,11,0.6,495,0.5,0,0.1,0.0,0.09,11,0.04363921
5274,5274,Prok_Taxa00369,ecol_ts,random_01,runif_ts,0.0358,0.1412,0.2981,0.2892,0.2465802,0.2456301,12,1.0,0.1,13,0.6,495,0.5,0,0.09,0.0,0.09,11,0.019937439999999997
5275,5275,Prok_Taxa00370,ecol_ts,random_01,runif_ts,0.0859,0.1261,0.296,0.2874,0.2430546,0.2426533,3,2.0,0.4,4,0.8,495,0.5,0,0.12,0.0,0.12,11,0.01590121
5276,5276,Prok_Taxa00371,ecol_ts,random_01,runif_ts,0.0668,0.1694,0.294,0.2848,0.2399022,0.2382841,5,1.5,0.8,6,0.6,495,0.5,0,0.12,0.0,0.08,11,0.028696359999999997
5277,5277,Prok_Taxa00372,ecol_ts,random_01,runif_ts,0.0649,0.1677,0.3007,0.29,0.2508915,0.2470437,16,0.75,0.7,17,0.5,495,0.5,0,0.13,0.0,0.1,11,0.028123289999999995
5278,5278,Prok_Taxa00373,ecol_ts,random_01,runif_ts,0.069,0.0029,0.2939,0.2911,0.2396819,0.2489467,7,1.5,0.9,8,0.3,495,0.5,0,0.11,0.0,0.11,11,8.409999999999999e-06
5279,5279,Prok_Taxa00374,ecol_ts,random_01,runif_ts,0.0582,0.1261,0.2926,0.2869,0.2376189,0.2418661,5,1.0,0.4,6,0.6,495,0.5,0,0.1,0.0,0.08,11,0.01590121
5280,5280,Prok_Taxa00376,ecol_ts,random_01,runif_ts,0.0733,0.1806,0.2998,0.2855,0.249317,0.2395356,5,0.5,0.8,6,0.6,495,0.5,0,0.1,0.0,0.1,11,0.032616360000000004
5281,5281,Prok_Taxa00377,ecol_ts,random_01,runif_ts,0.0569,0.1052,0.2945,0.288,0.2406835,0.2436383,4,0.75,0.0,5,0.7,495,0.5,0,0.09,0.0,0.11,11,0.01106704
5282,5282,Prok_Taxa00378,ecol_ts,random_01,runif_ts,0.0217,0.2078,0.2964,0.2826,0.2437423,0.23464,2,2.0,0.5,3,0.6,495,0.5,0,0.09,0.0,0.1,11,0.043180840000000005
5283,5283,Prok_Taxa00379,ecol_ts,random_01,runif_ts,0.0833,0.1746,0.2981,0.2851,0.2465565,0.2388165,3,2.0,0.4,4,0.9,495,0.5,0,0.1,0.0,0.08,11,0.03048516
5284,5284,Prok_Taxa00380,ecol_ts,random_01,runif_ts,0.0881,0.1027,0.2934,0.2882,0.2388526,0.2439781,9,1.5,0.9,10,0.3,495,0.5,0,0.11,0.0,0.08,11,0.010547289999999999
5285,5285,Prok_Taxa00381,ecol_ts,random_01,runif_ts,0.0478,0.1444,0.2966,0.2869,0.244081,0.24181,4,1.5,0.5,5,0.7,495,0.5,0,0.11,0.0,0.09,11,0.02085136
5286,5286,Prok_Taxa00382,ecol_ts,random_01,runif_ts,0.0909,0.2072,0.2947,0.2829,0.2409291,0.2351498,25,1.5,0.8,26,0.9,495,0.5,0,0.12,0.0,0.12,11,0.04293184
5287,5287,Prok_Taxa00383,ecol_ts,random_01,runif_ts,0.1795,0.2011,0.2881,0.2831,0.2303645,0.2355125,9,0.75,0.5,10,0.6,495,0.5,0,0.11,0.0,0.09,11,0.04044121
5288,5288,Prok_Taxa00384,ecol_ts,random_01,runif_ts,-0.0512,0.0863,0.323,0.3061,0.2895478,0.2753294,9,0.25,0.9,10,0.3,495,0.5,0,0.09,0.0,0.11,11,0.00744769
5289,5289,Prok_Taxa00385,ecol_ts,random_01,runif_ts,0.0821,0.1251,0.2975,0.2872,0.2455451,0.2423335,2,2.0,0.5,3,0.7,495,0.5,0,0.08,0.0,0.11,11,0.01565001
5290,5290,Prok_Taxa00386,ecol_ts,random_01,runif_ts,0.0572,0.0098,0.3153,0.2919,0.2758598,0.2503392,8,0.5,0.7,9,0.8,495,0.5,0,0.09,0.0,0.08,11,9.604e-05
5291,5291,Prok_Taxa00387,ecol_ts,random_01,runif_ts,0.0162,0.1598,0.3002,0.2879,0.2500163,0.2434437,7,0.75,0.9,8,0.7,495,0.5,0,0.11,0.0,0.08,11,0.02553604
5292,5292,Prok_Taxa00388,ecol_ts,random_01,runif_ts,0.0775,0.2063,0.2956,0.2833,0.2425151,0.2357448,5,0.75,0.2,6,0.8,495,0.5,0,0.1,0.0,0.09,11,0.042559690000000004
5293,5293,Prok_Taxa00390,ecol_ts,random_01,runif_ts,0.025,0.1475,0.3117,0.297,0.2696531,0.2591438,5,1.0,0.6,6,0.7,495,0.5,0,0.11,0.0,0.1,11,0.021756249999999998
5294,5294,Prok_Taxa00391,ecol_ts,random_01,runif_ts,0.1313,0.1689,0.2918,0.2851,0.236326,0.2388193,6,1.0,0.9,7,0.7,495,0.5,0,0.1,0.0,0.08,11,0.028527209999999997
5295,5295,Prok_Taxa00393,ecol_ts,random_01,runif_ts,0.0431,0.1442,0.2952,0.287,0.2418061,0.2420239,5,2.0,0.2,6,0.7,495,0.5,0,0.1,0.0,0.1,11,0.02079364
5296,5296,Prok_Taxa00394,ecol_ts,random_01,runif_ts,0.094,0.1796,0.2921,0.2846,0.2367518,0.2379763,10,2.0,0.9,11,0.7,495,0.5,0,0.11,0.0,0.09,11,0.032256160000000006
5297,5297,Prok_Taxa00396,ecol_ts,random_01,runif_ts,0.0364,0.0922,0.2932,0.288,0.2385031,0.2437055,8,2.0,0.2,9,0.6,495,0.5,0,0.11,0.0,0.08,11,0.00850084
5298,5298,Prok_Taxa00398,ecol_ts,random_01,runif_ts,0.0849,0.1933,0.2958,0.2839,0.242833,0.236829,3,0.75,0.4,4,0.9,495,0.5,0,0.1,0.0,0.1,11,0.03736489
5299,5299,Prok_Taxa00399,ecol_ts,random_01,runif_ts,0.0889,0.1587,0.2959,0.2874,0.2429967,0.2426278,3,0.75,0.4,4,0.8,495,0.5,0,0.1,0.0,0.11,11,0.025185690000000004
5300,5300,Prok_Taxa00400,ecol_ts,random_01,runif_ts,-0.0102,0.0,0.4471,0.3045,0.5547279,0.2723162,2,0.1,0.5,3,0.8,495,0.5,0,0.1,0.0,0.1,11,0.0
5301,5301,Prok_Taxa00402,ecol_ts,random_01,runif_ts,0.0647,0.1688,0.2965,0.2856,0.2439944,0.2396732,3,0.75,0.0,4,0.9,495,0.5,0,0.11,0.0,0.09,11,0.028493440000000002
5302,5302,Prok_Taxa00403,ecol_ts,random_01,runif_ts,0.009,0.1301,0.3049,0.2908,0.2579954,0.2484529,2,2.0,0.5,3,0.8,495,0.5,0,0.12,0.0,0.1,11,0.01692601
5303,5303,Prok_Taxa00404,ecol_ts,random_01,runif_ts,0.0344,0.0884,0.3114,0.3023,0.2690435,0.2683996,2,2.0,0.5,3,0.2,495,0.5,0,0.1,0.0,0.07,11,0.007814560000000002
5304,5304,Prok_Taxa00405,ecol_ts,random_01,runif_ts,0.0388,0.1314,0.2958,0.2865,0.2427688,0.2411838,2,2.0,0.5,3,0.8,495,0.5,0,0.09,0.0,0.1,11,0.017265959999999997
5305,5305,Prok_Taxa00406,ecol_ts,random_01,runif_ts,0.0304,0.1507,0.3103,0.2991,0.2672024,0.262736,7,1.0,0.9,8,0.4,495,0.5,0,0.1,0.0,0.08,11,0.02271049
5306,5306,Prok_Taxa00409,ecol_ts,random_01,runif_ts,0.1069,0.1529,0.2935,0.287,0.238939,0.2420291,10,2.0,0.9,11,0.6,495,0.5,0,0.11,0.0,0.16,11,0.023378410000000002
5307,5307,Prok_Taxa00413,ecol_ts,random_01,runif_ts,0.0947,0.1469,0.2928,0.2872,0.2378129,0.2423659,18,1.5,0.2,19,0.6,495,0.5,0,0.1,0.0,0.14,11,0.021579610000000003
5308,5308,Prok_Taxa00414,ecol_ts,random_01,runif_ts,0.0111,0.1659,0.3053,0.2861,0.2585871,0.2405311,9,1.0,0.5,10,0.8,495,0.5,0,0.14,0.0,0.12,11,0.027522809999999998
5309,5309,Prok_Taxa00415,ecol_ts,random_01,runif_ts,0.0614,0.1266,0.2931,0.287,0.2383362,0.2419793,6,1.0,0.7,7,0.4,495,0.5,0,0.1,0.0,0.11,11,0.016027559999999996
5310,5310,Prok_Taxa00416,ecol_ts,random_01,runif_ts,0.1,0.202,0.2948,0.2833,0.2410721,0.2358443,4,1.5,0.0,5,0.9,495,0.5,0,0.08,0.0,0.08,11,0.04080400000000001
5311,5311,Prok_Taxa00417,ecol_ts,random_01,runif_ts,0.0215,0.105,0.2968,0.2881,0.2444344,0.2438464,3,1.5,0.4,4,0.7,495,0.5,0,0.08,0.0,0.1,11,0.011024999999999998
5312,5312,Prok_Taxa00418,ecol_ts,random_01,runif_ts,-0.0023,0.0955,0.3029,0.294,0.2545797,0.253962,13,0.5,0.2,14,0.4,495,0.5,0,0.17,0.0,0.12,11,0.00912025
5313,5313,Prok_Taxa00419,ecol_ts,random_01,runif_ts,0.1251,0.1999,0.2973,0.2872,0.2452029,0.2422364,13,0.75,0.8,14,0.7,495,0.5,0,0.11,0.0,0.09,11,0.03996001
5314,5314,Prok_Taxa00421,ecol_ts,random_01,runif_ts,-0.0108,0.0,0.3116,0.2918,0.2694746,0.25008,2,0.75,0.5,3,0.4,495,0.5,0,0.08,0.0,0.09,11,0.0
5315,5315,Prok_Taxa00422,ecol_ts,random_01,runif_ts,0.0208,0.1108,0.2949,0.2875,0.2413253,0.2428844,21,0.75,0.4,22,0.6,495,0.5,0,0.14,0.0,0.11,11,0.012276639999999998
5316,5316,Prok_Taxa00423,ecol_ts,random_01,runif_ts,0.1265,0.1997,0.2955,0.2858,0.2422562,0.2399702,4,1.0,0.3,5,0.8,495,0.5,0,0.08,0.0,0.1,11,0.03988008999999999
5317,5317,Prok_Taxa00424,ecol_ts,random_01,runif_ts,0.0472,0.1928,0.2978,0.2839,0.2460374,0.2368246,3,2.0,0.4,4,0.9,495,0.5,0,0.11,0.0,0.1,11,0.03717184
5318,5318,Prok_Taxa00425,ecol_ts,random_01,runif_ts,0.1309,0.1153,0.2903,0.2876,0.2337534,0.2430305,6,1.5,0.9,7,0.4,495,0.5,0,0.11,0.0,0.09,11,0.01329409
5319,5319,Prok_Taxa00426,ecol_ts,random_01,runif_ts,0.0659,0.0849,0.2924,0.2888,0.2372656,0.2450924,6,2.0,0.9,7,0.6,495,0.5,0,0.08,0.0,0.09,11,0.007208010000000001
5320,5320,Prok_Taxa00427,ecol_ts,random_01,runif_ts,0.0,0.1081,0.3136,0.3029,0.2727817,0.2695727,9,1.0,0.9,10,0.5,495,0.5,0,0.09,0.0,0.11,11,0.01168561
5321,5321,Prok_Taxa00430,ecol_ts,random_01,runif_ts,0.1806,0.2314,0.2883,0.2816,0.2306092,0.2329687,8,1.0,0.5,9,0.6,495,0.5,0,0.11,0.0,0.17,11,0.05354596
5322,5322,Prok_Taxa00433,ecol_ts,random_01,runif_ts,0.0248,0.1121,0.2942,0.2876,0.2400799,0.2429432,14,1.0,0.1,15,0.6,495,0.5,0,0.11,0.0,0.09,11,0.012566410000000002
5323,5323,Prok_Taxa00434,ecol_ts,random_01,runif_ts,0.0157,0.1599,0.2979,0.2852,0.2462255,0.2390334,4,1.0,0.3,5,0.9,495,0.5,0,0.08,0.0,0.1,11,0.025568009999999995
5324,5324,Prok_Taxa00435,ecol_ts,random_01,runif_ts,-0.0264,0.0,0.3009,0.2913,0.251177,0.249208,3,1.5,0.4,4,0.8,495,0.5,0,0.08,0.0,0.12,11,0.0
5325,5325,Prok_Taxa00436,ecol_ts,random_01,runif_ts,-0.0668,0.0,0.3042,0.2992,0.2567689,0.2630411,5,0.5,0.0,6,0.7,495,0.5,0,0.09,0.0,0.11,11,0.0
5326,5326,Prok_Taxa00437,ecol_ts,random_01,runif_ts,0.0354,0.0701,0.2948,0.2887,0.2411889,0.2448704,11,1.5,0.1,12,0.3,495,0.5,0,0.18,0.0,0.14,11,0.004914009999999999
